playerName,teamLong,team,league,G,GS,W,L,S,BS,HLD,CG,SHO,IP,H,R,ER,HR,BB,K,mlbamID,playerid,G_SP,G_RP,defaultPos
Jake Cose,White Sox,CHW,AL,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa599358,0,0,
Yeison Santana,Diamondbacks,ARI,NL,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa828470,0,0,
Alexander Santana,Cubs,CHC,NL,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa597091,0,0,
Jimmy Lambert,White Sox,CHW,AL,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa918003,0,0,
Ryan Gibbard,Rockies,COL,NL,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa658367,0,0,
Max Schuh,Orioles,BAL,AL,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa829132,0,0,
Joe Van Meter,Orioles,BAL,AL,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa546681,0,0,
Michael Cederoth,Twins,MIN,AL,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa600253,0,0,
Franyel Casadilla,Cardinals,STL,NL,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa828384,0,0,
Wennigton Romero,Reds,CIN,NL,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa873220,0,0,
Jose Rodriguez,Royals,KCR,AL,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa597270,0,0,
Mac Marshall,Giants,SFG,NL,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa829246,0,0,
Bennett Parry,Orioles,BAL,AL,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa599520,0,0,
Diomar Lopez,Padres,SDP,NL,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa828277,0,0,
A.J. Burke,Athletics,OAK,AL,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa738645,0,0,
Andrew Brown,Rockies,COL,NL,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa658559,0,0,
Ian Oxnevad,Cardinals,STL,NL,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa875209,0,0,
Ljay Newsome,Mariners,SEA,AL,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa875837,0,0,
Armando Bastardo,Rays,TBD,AL,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa656035,0,0,
Christian Torres,Rangers,TEX,AL,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa918696,0,0,
Albert Abreu,Astros,HOU,AL,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa828366,0,0,
Rayan Hernandez,Giants,SFG,NL,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa738950,0,0,
Yoel Espinal,Rays,TBD,AL,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa597725,0,0,
Michael Costello,Orioles,BAL,AL,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,,sa827371,0,0,
David Lucroy,Brewers,MIL,NL,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa602432,0,0,
Troy Scott,Mariners,SEA,AL,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa738185,0,0,
Kelvis Valerio,White Sox,CHW,AL,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa597112,0,0,
Brian Bayliss,Royals,KCR,AL,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa875774,0,0,
Eddie Campbell,Mariners,SEA,AL,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa550195,0,0,
Lars Huijer,Mariners,SEA,AL,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa606310,0,0,
Mario Alcantara,Red Sox,BOS,AL,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa549183,0,0,
Nick Wells,Mariners,SEA,AL,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa828791,0,0,
Christopher Comito,White Sox,CHW,AL,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa875632,0,0,
Chad Taylor,Yankees,NYY,AL,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa501777,0,0,
Ryan Hartman,Astros,HOU,AL,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa918166,0,0,
Luis Reyes,Nationals,WSN,NL,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa737048,0,0,
Kendry Melo,Giants,SFG,NL,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa830425,0,0,
Ryan Harris,Red Sox,BOS,AL,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa602405,0,0,
Mark Mccoy,Royals,KCR,AL,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa658793,0,0,
Gerson Bautista,Red Sox,BOS,AL,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa732755,0,0,
Jhon Martinez,Braves,ATL,NL,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa737095,0,0,
Omarlin Lopez,Rangers,TEX,AL,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa737481,0,0,
Yeison Medina,Cardinals,STL,NL,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa736868,0,0,
Luis Urena,Rays,TBD,AL,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa547736,0,0,
Carlos Melo,Indians,CLE,AL,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa503957,0,0,
Dilmer Mejia,Braves,ATL,NL,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa828518,0,0,
Brandon Bixler,Twins,MIN,AL,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa708433,0,0,
Jordan Smith,Tigers,DET,AL,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa709167,0,0,
Kodi Medeiros,Brewers,MIL,NL,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa828664,0,0,
Gregorix Estevez,Mets,NYM,NL,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa736873,0,0,
Andrew Tomasovich,Athletics,OAK,AL,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa875302,0,0,
Janser Severino,Orioles,BAL,AL,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa550635,0,0,
Alec Crawford,Rockies,COL,NL,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa829357,0,0,
Caleb Hamrick,Indians,CLE,AL,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa658117,0,0,
Luis Gamez,Braves,ATL,NL,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa829025,0,0,
Pedro Brito,,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa830145,0,0,
Daryl Norris,Tigers,DET,AL,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa550292,0,0,
Juan Valdez,,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa737354,0,0,
Drasen Johnson,Rockies,COL,NL,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,,sa875807,0,0,
Matt Pope,Giants,SFG,NL,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa659258,0,0,
Zach Thompson,White Sox,CHW,AL,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa602893,0,0,
Armando Ruiz,Athletics,OAK,AL,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa875995,0,0,
Jose Alonzo,Rays,TBD,AL,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa550593,0,0,
Michael Horejsei,White Sox,CHW,AL,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa918460,0,0,
Zach Morton,Astros,HOU,AL,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa738509,0,0,
Lauro Ramirez,,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,,sa508538,0,0,
Endrys Briceno,Tigers,DET,AL,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa505062,0,0,
Max Cordy,Twins,MIN,AL,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa876169,0,0,
Manuel Aybar,Reds,CIN,NL,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa597428,0,0,
Adrian Navas,Rays,TBD,AL,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa735851,0,0,
Aneury Olivo,Mets,NYM,NL,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa657516,0,0,
Alex Black,Royals,KCR,AL,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa738465,0,0,
Jon Fitzsimmons,Indians,CLE,AL,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa742508,0,0,
Ivan Maldonado,,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,,sa202276,0,0,
Cameron Booser,Twins,MIN,AL,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa754843,0,0,
Andin Diaz,Cubs,CHC,NL,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa658855,0,0,
Derek Thompson,Rangers,TEX,AL,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa602492,0,0,
Ricardo Castro,Astros,HOU,AL,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa880282,0,0,
JoJo Romero,Phillies,PHI,NL,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa917955,0,0,
Alex Luna,Royals,KCR,AL,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa875276,0,0,
Luke Curtis,Brewers,MIL,NL,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa829243,0,0,
Austin Smith,Padres,SDP,NL,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa874790,0,0,
Devon Stewart,Indians,CLE,AL,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa875230,0,0,
Lucas Lanphere,Rangers,TEX,AL,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa738712,0,0,
German Taveras,Red Sox,BOS,AL,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa599887,0,0,
Billy Roth,Pirates,PIT,NL,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa738186,0,0,
Brent Powers,Athletics,OAK,AL,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa598322,0,0,
Drew Hasler,White Sox,CHW,AL,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa876131,0,0,
Bryan Dobzanski,Cardinals,STL,NL,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa829656,0,0,
Oscar Perez,Red Sox,BOS,AL,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa506222,0,0,
Michael Kraft,Blue Jays,TOR,AL,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa827379,0,0,
Dewen Perez,Cardinals,STL,NL,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa657711,0,0,
Joe Harvey,Yankees,NYY,AL,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa827455,0,0,
Jake Drossner,Brewers,MIL,NL,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa658554,0,0,
Lex Rutledge,Orioles,BAL,AL,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa502919,0,0,
Clinton Hollon,Blue Jays,TOR,AL,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa737544,0,0,
Luis Torres,Nationals,WSN,NL,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa737341,0,0,
William Betts,Diamondbacks,ARI,NL,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa829741,0,0,
Jairo Labourt,Tigers,DET,AL,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,607951,sa598267,0,0,
Jesus Reyes,Reds,CIN,NL,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa877345,0,0,
Juan Robles,Astros,HOU,AL,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa873226,0,0,
William Lamarche,Tigers,DET,AL,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa658316,0,0,
Oscar Armenta,,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa597263,0,0,
Jack Charleston,White Sox,CHW,AL,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa876023,0,0,
Zac Person,Astros,HOU,AL,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa875218,0,0,
Cruz Guevara,Royals,KCR,AL,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa597626,0,0,
Dioscar Romero,Red Sox,BOS,AL,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa657507,0,0,
Jhon Morban,Yankees,NYY,AL,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa737239,0,0,
Blake Mcmullen,Athletics,OAK,AL,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa738593,0,0,
Torey Deshazier,Royals,KCR,AL,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa659618,0,0,
Danny Dopico,White Sox,CHW,AL,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa875346,0,0,
Cody Hamlin,Yankees,NYY,AL,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa877932,0,0,
Daniel Savas,Diamondbacks,ARI,NL,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa827494,0,0,
Sam Clay,Twins,MIN,AL,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa828815,0,0,
Hansel Rodriguez,Padres,SDP,NL,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa830462,0,0,
Logan Norris,Rockies,COL,NL,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa621025,0,0,
Yimauri Pena,Royals,KCR,AL,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa657903,0,0,
Alan Rangel,Braves,ATL,NL,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa877578,0,0,
Jake Shull,Tigers,DET,AL,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa875585,0,0,
Frederis Parra,Cardinals,STL,NL,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa657275,0,0,
Brandon Mcnitt,Astros,HOU,AL,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa708439,0,0,
Juan Pena,Rockies,COL,NL,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa828553,0,0,
Sebastian Vader,Orioles,BAL,AL,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,,sa549374,0,0,
Trevor Simms,Diamondbacks,ARI,NL,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa918792,0,0,
Jeferson Mejia,Diamondbacks,ARI,NL,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa751022,0,0,
Greg Tomchick,Cardinals,STL,NL,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa875868,0,0,
Jeremy Kivel,Reds,CIN,NL,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa658152,0,0,
Logan Mcgranahan,,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa829385,0,0,
Alex Farina,Brewers,MIL,NL,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa827441,0,0,
Wander Beras,Indians,CLE,AL,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa506966,0,0,
Nick Fanti,,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa876058,0,0,
Dakota Smith,Red Sox,BOS,AL,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa924537,0,0,
Colin Rodgers,Royals,KCR,AL,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa657940,0,0,
Trey Ball,Red Sox,BOS,AL,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa737438,0,0,
Wilber Pena,Nationals,WSN,NL,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa828325,0,0,
Dylan Stamey,Rockies,COL,NL,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa737948,0,0,
Hawtin Buchanan,Mariners,SEA,AL,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa599724,0,0,
Mitch Gueller,Phillies,PHI,NL,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa657870,0,0,
Brady Aiken,Indians,CLE,AL,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa828659,0,0,
Juliandry Higuera,Blue Jays,TOR,AL,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa737329,0,0,
Jared Wilson,Twins,MIN,AL,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa658993,0,0,
Sam Thoele,Rockies,COL,NL,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa875604,0,0,
Mayky Perez,Padres,SDP,NL,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa829767,0,0,
Jordan Hicks,Cardinals,STL,NL,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa875019,0,0,
Jeffrey Mckenzie,White Sox,CHW,AL,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa738409,0,0,
Jose Flores,Mariners,SEA,AL,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa546479,0,0,
Chad Martin,Yankees,NYY,AL,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa873278,0,0,
Beau Burrows,Tigers,DET,AL,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa874682,0,0,
Ty Sterner,Blue Jays,TOR,AL,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa829407,0,0,
Ricardo Smith,Reds,CIN,NL,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa872465,0,0,
Jake Johnson,Reds,CIN,NL,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa875659,0,0,
Dylan Silva,Mariners,SEA,AL,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa856281,0,0,
Ryan Mckay,Marlins,FLA,NL,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa875357,0,0,
Manaure Martinez,White Sox,CHW,AL,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa596321,0,0,
Hector Garcia,,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa736906,0,0,
Edgar Arredondo,,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa732750,0,0,
Denny Martinez,,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa871672,0,0,
Denton Keys,Phillies,PHI,NL,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa737932,0,0,
Stone Speer,Rays,TBD,AL,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa738397,0,0,
Tyler Linehan,Brewers,MIL,NL,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa549132,0,0,
Brannon Easterling,White Sox,CHW,AL,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,,sa829247,0,0,
Carson Sands,Cubs,CHC,NL,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa828814,0,0,
Carlos Rodriguez,,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa657725,0,0,
Kevin Johnson,Athletics,OAK,AL,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa658842,0,0,
Maximo Valerio,Nationals,WSN,NL,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa657797,0,0,
Justin Lawrence,Rockies,COL,NL,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa875567,0,0,
Michael Bolaski,Angels,ANA,AL,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa549616,0,0,
Alec Grosser,Braves,ATL,NL,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa737942,0,0,
Dominique Vattuone,Athletics,OAK,AL,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa738621,0,0,
Daniel Zandona,Red Sox,BOS,AL,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa875287,0,0,
Tanner Rainey,Reds,CIN,NL,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa874808,0,0,
Carlos Indriago,Phillies,PHI,NL,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa735847,0,0,
Jonathan Minier,Pirates,PIT,NL,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa740611,0,0,
Felix Viloria,Tigers,DET,AL,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa828561,0,0,
Chris Freudenberg,White Sox,CHW,AL,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa737879,0,0,
Yoanys Quiala,Astros,HOU,AL,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,,sa876861,0,0,
Juan Herrera,Dodgers,LAD,NL,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa833640,0,0,
Jay Flaa,Orioles,BAL,AL,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa875184,0,0,
Jairo Pacheco,Dodgers,LAD,NL,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa737220,0,0,
Austin Orewiler,Reds,CIN,NL,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa875673,0,0,
Travis Eckert,Royals,KCR,AL,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa875261,0,0,
Ivan Hernandez,Orioles,BAL,AL,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa550634,0,0,
Brock Burke,Rays,TBD,AL,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa828798,0,0,
Manolo Reyes,Yankees,NYY,AL,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa506558,0,0,
Junior Gonzalez,Cardinals,STL,NL,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa828546,0,0,
Andres Machado,Royals,KCR,AL,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa600688,0,0,
Lee Sosa,Athletics,OAK,AL,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa658770,0,0,
Luc Rennie,Orioles,BAL,AL,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa658278,0,0,
Sam Stafford,Rangers,TEX,AL,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa597805,0,0,
Max Almonte,Cardinals,STL,NL,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa875691,0,0,
Ben Wright,White Sox,CHW,AL,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa918341,0,0,
Denyi Reyes,,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa872864,0,0,
Christian Turnipseed,Orioles,BAL,AL,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa875899,0,0,
Jadison Jimenez,Twins,MIN,AL,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa657419,0,0,
Ken Figueroa,,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa827250,0,0,
Yunior Marte,Royals,KCR,AL,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa739617,0,0,
Adam Whitt,Astros,HOU,AL,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa857575,0,0,
Kelvin Rodriguez,Braves,ATL,NL,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa877674,0,0,
Victor Diaz,Brewers,MIL,NL,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa659749,0,0,
Randy Alcantara,Phillies,PHI,NL,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa830622,0,0,
Kevin Ferrera,,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa597439,0,0,
Adam Dian,Rangers,TEX,AL,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa838028,0,0,
Ian Tompkins,Royals,KCR,AL,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa827448,0,0,
Franklyn Soriano,Diamondbacks,ARI,NL,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa875873,0,0,
Argenis Rodriguez,,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa737483,0,0,
Adolfi Telleria,Reds,CIN,NL,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa736947,0,0,
Antonio Santos,Rockies,COL,NL,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa881171,0,0,
Enrique De Los Rio,Cubs,CHC,NL,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa737281,0,0,
Noel De Jesus,Cardinals,STL,NL,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa879105,0,0,
Grant Gavin,Royals,KCR,AL,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa918674,0,0,
Johan Juan,Rangers,TEX,AL,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa741938,0,0,
Luis Rosario,,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa827956,0,0,
Jorge Rodriguez,Royals,KCR,AL,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa828580,0,0,
Calvin Rayburn,Phillies,PHI,NL,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa829195,0,0,
Fernando Perez,Tigers,DET,AL,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa598187,0,0,
Sergio Velis,,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa656037,0,0,
Alvaro Seijas,Cardinals,STL,NL,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa861440,0,0,
Enmanuel De Jesus,Red Sox,BOS,AL,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa828317,0,0,
Joshua Roeder,Yankees,NYY,AL,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa875299,0,0,
Dylan Thompson,Rockies,COL,NL,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa829545,0,0,
David Palladino,Yankees,NYY,AL,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa599045,0,0,
Dillon Tate,Rangers,TEX,AL,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa874239,0,0,
